artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,rating
Dreamville,"Costa Rica (with Bas & JID feat. Guapdad 4000, Reese LAFLARE, Jace, Mez, Smokepurpp, Buddy & Ski Mask The Slump God)",5WnfnSpuNEGXyEt78PBA6d,81,0.642,0.647,7,-6.312,0,0.428,0.517,0.0,0.0649,0.664,120.749,217867,4,Hit
Shawn Mendes,If I Can't Have You,6LsAAHotRLMOHfCsSfYCsz,88,0.6920000000000001,0.809,2,-4.198,1,0.0602,0.524,0.0,0.147,0.8640000000000001,123.911,190800,4,Hit
Quality Control,Baby (Lil Baby feat. DaBaby),5MPPttjfGap2C6j6eKcO6J,81,0.97,0.46299999999999997,10,-7.2589999999999995,1,0.366,0.0957,0.0,0.151,0.46,108.00299999999999,142417,4,Hit
J Balvin,Safari,3v6p0XcC572b1oG9jpEZh7,0,0.6890000000000001,0.675,0,-4.281000000000001,1,0.32,0.531,3.17e-06,0.115,0.604,180.065,205600,4,Basic
J Balvin,Reggaeton,4ICsXWY8ZtEfTTXXFcxhmg,0,0.747,0.74,4,-4.325,0,0.191,0.0165,9.940000000000002e-05,0.10099999999999999,0.552,176.05900000000003,158800,4,Basic
J Balvin,Bonita,4Jen0Dn8gMuCkzEwWa3g5l,0,0.775,0.867,5,-1.5819999999999999,0,0.0414,0.0132,0.006840000000000001,0.278,0.8690000000000001,96.038,265747,4,Basic
J Balvin,Tranquila,6sB2c23hUI6BG9vEtJgV0r,0,0.718,0.679,4,-6.216,0,0.19699999999999998,0.0298,0.0,0.126,0.669,175.982,199933,4,Basic
J Balvin,Sigo Extrañándote,7IU8gONnWr8QDbFMnwyncV,0,0.8959999999999999,0.8590000000000001,11,-4.232,0,0.21100000000000002,0.154,0.00011499999999999999,0.212,0.938,93.016,201280,4,Basic
Post Malone,Staring At The Sun (feat. SZA),5KE9b4x7Zj2A8XtbkqhqTe,83,0.7240000000000001,0.772,6,-4.388999999999999,0,0.184,0.248,0.0,0.308,0.34700000000000003,95.074,168280,4,Hit
Lizzo,Juice,0k664IuFwVP557Gnx7RhIl,83,0.767,0.889,7,-2.988,1,0.0963,0.00611,0.0,0.402,0.843,119.93,195145,4,Hit
The Chainsmokers,Call You Mine,1SNiXDwSilLujcYdvfqVpT,87,0.591,0.7020000000000001,7,-5.59,1,0.0289,0.225,0.0,0.414,0.501,104.00299999999999,217653,4,Hit
Major Lazer,Trigger,0Z26mbSHJ1dkUu7g9DDgif,86,0.57,0.585,8,-7.041,1,0.251,0.128,9.7e-05,0.111,0.37799999999999995,97.285,171987,4,Hit
Dreamville,Under The Sun (with J. Cole & Lute feat. DaBaby),6MF4tRr5lU8qok8IKaFOBE,81,0.691,0.64,0,-6.441,1,0.369,0.511,0.0,0.409,0.163,138.672,202040,4,Hit
Miley Cyrus,Slide Away,44ADyYoY5liaRa3EOAl4uf,87,0.53,0.5379999999999999,5,-6.672000000000001,1,0.0335,0.17,2.83e-06,0.248,0.28800000000000003,148.05100000000002,233654,4,Hit
Billie Eilish,wish you were gay,3Fj47GNK2kUF0uaEDgXLaD,86,0.853,0.35100000000000003,7,-10.198,1,0.24100000000000002,0.39,9.38e-06,0.752,0.282,118.02799999999999,221543,4,Hit
Taylor Swift,The Man,3RauEVgRgj1IuWdJ9fDs70,85,0.777,0.6579999999999999,0,-5.191,1,0.054000000000000006,0.0767,0.0,0.0901,0.633,110.04799999999999,190360,4,Hit
5 Seconds of Summer,Teeth,1JRK7srBWUtAW7dPabKBwJ,87,0.755,0.44799999999999995,3,-2.9930000000000003,0,0.0405,0.0508,3.87e-06,0.11,0.431,139.028,204887,4,Hit
Katy Perry,Never Really Over,5PYQUBXc7NYeI1obMKSJK0,88,0.77,0.882,8,-4.792,1,0.0602,0.19399999999999998,0.0,0.316,0.385,99.991,223523,4,Hit
A Boogie Wit da Hoodie,Mood Swings,2xE16muNCmhZwSOv3i1d1H,81,0.943,0.664,4,-5.952000000000001,0,0.106,0.235,5.84e-06,0.11199999999999999,0.93,120.051,156893,4,Hit
YNW Melly,Mixed Personalities (feat. Kanye West),6vWEAOUSxohKxhp0K1BsxL,82,0.6609999999999999,0.44,2,-9.104,1,0.0803,0.457,0.0,0.128,0.35200000000000004,149.937,230400,4,Hit
Jonas Brothers,Sucker,4y3OI86AEP6PQoDE6olYhO,87,0.8420000000000001,0.7340000000000001,1,-5.065,0,0.0588,0.0427,0.0,0.106,0.9520000000000001,137.958,181040,4,Hit
Noah Cyrus,July,5a6pdCHlWS2ekOOQ70QnAr,85,0.708,0.18600000000000003,9,-8.953,0,0.0422,0.868,0.0,0.0779,0.321,72.541,156107,4,Hit
Frank Ocean,DHL,2INhKpUdzh7v0j041gZNsz,82,0.8190000000000001,0.45799999999999996,4,-10.222999999999999,0,0.16699999999999998,0.5820000000000001,0.17300000000000001,0.128,0.23199999999999998,122.98100000000001,268893,4,Hit
Taylor Swift,Cruel Summer,1BxfuPKGuaTgP7aM0Bbdwr,84,0.552,0.7020000000000001,9,-5.707000000000001,1,0.157,0.11699999999999999,2.0600000000000003e-05,0.105,0.564,169.99400000000003,178427,4,Hit
Blueface,Daddy (feat. Rich The Kid),4hanO6Du5J7QEguNHYZHmw,82,0.8690000000000001,0.59,11,-8.214,1,0.257,0.07,0.0,0.23600000000000002,0.479,107.934,151147,4,Hit
Maren Morris,The Bones,3npzogdOEiVsieXmmhBepL,81,0.612,0.57,11,-6.642,0,0.0347,0.27899999999999997,0.0,0.0963,0.335,77.00399999999999,197293,4,Hit
Ariana Grande,"break up with your girlfriend, i'm bored",4kV4N9D1iKVxx1KLvtTpjS,86,0.726,0.5539999999999999,5,-5.29,0,0.0917,0.0421,0.0,0.106,0.335,169.99900000000002,190440,4,Hit
benny blanco,Graduation (with Juice WRLD),6cjSh516BbrNUs213jDAGm,82,0.731,0.65,0,-5.2860000000000005,1,0.271,0.107,0.0,0.124,0.605,154.968,177847,4,Hit
Roddy Ricch,Start Wit Me (feat. Gunna),5ravc2aiNoYmu9m37diYXW,80,0.919,0.556,4,-6.0489999999999995,0,0.16399999999999998,0.0933,0.0,0.109,0.539,130.025,146600,4,Hit
Ambjaay,Uno,3AEgic4yp82NxMWUjHtxnO,81,0.978,0.47700000000000004,8,-8.158999999999999,1,0.155,0.000143,0.0,0.133,0.196,110.00200000000001,109091,4,Hit
Doja Cat,Juicy,7qvsl2pYzrsYgPeFBN5jxp,82,0.7859999999999999,0.6579999999999999,0,-2.61,1,0.0661,0.0856,0.0,0.0689,0.45799999999999996,170.037,202333,4,Hit
YoungBoy Never Broke Again,Hot Now,3eeyKNIBrt5TH4y0y3QkOu,79,0.7390000000000001,0.637,4,-5.79,0,0.44,0.23199999999999998,0.0,0.634,0.513,164.91,128414,4,Hit
Tainy,Adicto (with Anuel AA & Ozuna),3jbT1Y5MoPwEIpZndDDwVq,93,0.7340000000000001,0.836,10,-4.803,0,0.0735,0.017,1.64e-05,0.179,0.623,80.002,270741,4,Hit
Billie Eilish,you should see me in a crown,3XF5xLJHOQQRbWya6hBp7d,85,0.6779999999999999,0.5329999999999999,4,-10.485,1,0.18600000000000003,0.462,0.21899999999999997,0.139,0.32299999999999995,150.455,180953,4,Hit
Lunay,Soltera - Remix,1c0hsvHLELX6y8qymnpLKL,90,0.795,0.7829999999999999,5,-4.271,1,0.0432,0.361,0.0,0.43700000000000006,0.8,92.016,266087,4,Hit
Lil Nas X,Rodeo,4ak7xjvBeBOcJGWFDX9w5n,83,0.706,0.679,9,-5.614,1,0.0324,0.139,6.979999999999999e-05,0.465,0.657,140.08100000000002,158707,4,Hit
Post Malone,Myself,2cvOfKHOHgwQlLiuLKP2xR,82,0.47600000000000003,0.701,0,-4.234,1,0.0349,0.102,0.0,0.242,0.405,163.882,158120,4,Hit
Jeremy Zucker,you were good to me,4CxFN5zON70B3VOPBYbd6P,83,0.561,0.0848,2,-15.099,1,0.0404,0.9129999999999999,2.62e-05,0.11199999999999999,0.20600000000000002,102.12799999999999,219147,4,Hit
Katy Perry,Harleys In Hawaii,5nCthAh3jt4xKuLJAifAaR,87,0.722,0.757,10,-6.207000000000001,0,0.132,0.185,6.32e-06,0.126,0.721,140.094,185815,4,Hit
Billie Eilish,all the good girls go to hell,6IRdLKIyS4p7XNiP8r6rsx,86,0.726,0.444,8,-8.922,0,0.37200000000000005,0.28300000000000003,0.14300000000000002,0.177,0.569,185.044,168840,4,Hit
Lil Tecca,Shots,6eSU1exzDvBEXmBRxspeh5,81,0.8290000000000001,0.5820000000000001,7,-5.721,0,0.0415,0.525,0.0,0.0759,0.51,108.02799999999999,109373,4,Hit
A$AP Rocky,Babushka Boi,643PW82aBMUa1FiWi5VQY7,82,0.897,0.743,10,-5.446000000000001,0,0.222,0.304,4.44e-05,0.13699999999999998,0.905,134.97899999999998,187105,4,Hit
Khalid,Right Back (feat. A Boogie Wit Da Hoodie),6PYnUsNEpYC7A4BS2sjw3L,83,0.7859999999999999,0.428,5,-10.011000000000001,0,0.31,0.0933,1.1e-06,0.156,0.556,97.001,255000,4,Hit
Russ,BEST ON EARTH (feat. BIA),2Xo3rLHjXfdb4avN68aQyi,81,0.568,0.764,5,-3.465,0,0.255,0.217,0.0,0.0931,0.625,179.985,160720,4,Hit
iann dior,gone girl,6G0FACzGN80Dj2v4ass5rq,81,0.677,0.7140000000000001,11,-5.6370000000000005,1,0.0287,0.162,0.0,0.0717,0.355,94.956,136568,4,Hit
Kehlani,Nights Like This (feat. Ty Dolla $ign),6ZRuF2n1CQxyxxAAWsKJOy,82,0.61,0.725,8,-5.131,1,0.15,0.36700000000000005,0.0,0.154,0.29100000000000004,146.16299999999998,201788,4,Hit
Ashnikko,STUPID (feat. Yung Baby Tate),6qNB2ChCVPepl5ZjVJJTUW,83,0.772,0.637,2,-6.881,1,0.114,0.0045899999999999995,0.0,0.0778,0.54,149.906,167317,4,Hit
Big Sean,Bezerk (feat. A$AP Ferg & Hit-Boy),2B9wgj9XzbJZLty03PRbVo,81,0.684,0.687,2,-4.673,1,0.2,0.0164,0.0,0.253,0.265,184.02599999999998,151067,4,Hit
Sech,Otro Trago - Remix,4bTZeO72FwMa6wKOiqoynL,91,0.725,0.79,0,-2.331,1,0.19699999999999998,0.0711,1.14e-06,0.0602,0.763,175.988,287773,4,Hit
NLE Choppa,Shotta Flow,4dAMdQ6g4kGmnc1MDHsg77,79,0.888,0.43,9,-6.728,1,0.588,0.0786,1.58e-06,0.132,0.45,120.088,160013,4,Hit
Luke Combs,Even Though I'm Leaving,3sVLgsSTHRu483w6QciloO,79,0.547,0.743,2,-6.064,1,0.0323,0.235,0.0,0.231,0.647,77.9,225253,4,Hit
Lauv,i'm so tired...,7COXchtUOMd6uIT6HvmRaI,86,0.599,0.733,11,-7.058,1,0.203,0.17600000000000002,0.0,0.242,0.534,102.211,162583,4,Hit
Blake Shelton,God's Country,1dyxS3YzBbL0t8rEVwVQ1K,79,0.5379999999999999,0.752,10,-5.106,1,0.0396,0.0608,5.39e-06,0.11800000000000001,0.217,139.984,205107,4,Hit
Luh Kel,Wrong,3EludUFeAoJAwSixWGG5Wg,82,0.745,0.728,0,-3.39,1,0.0423,0.35200000000000004,0.0,0.228,0.39,120.09899999999999,130876,4,Hit
DJ Snake,Loco Contigo (feat. J. Balvin & Tyga),6osaMSJh9NguagEDQcZaKx,93,0.6940000000000001,0.758,11,-2.986,1,0.218,0.278,1.34e-06,0.102,0.371,192.09099999999998,185195,4,Hit
Why Don't We,What Am I,1HimGOB6BjOaCQYMIF1xtU,85,0.614,0.647,0,-4.681,0,0.0524,0.0687,0.0,0.10400000000000001,0.368,163.862,184665,4,Hit
YK Osiris,Worth It,4XiGKQqbmnMVxDzUj6j3f2,80,0.764,0.528,5,-4.082,0,0.0588,0.46799999999999997,0.0,0.0811,0.42200000000000004,123.936,189253,5,Hit
YG,Go Loko,3SZqA7rQvROJsCbUu2v0xa,82,0.88,0.67,2,-5.188,1,0.0429,0.299,5.08e-06,0.0677,0.142,100.995,299227,4,Hit
J Balvin,QUE PRETENDES,25ZAibhr3bdlMCLmubZDVt,90,0.639,0.7909999999999999,10,-4.4430000000000005,0,0.253,0.0275,0.0,0.36200000000000004,0.9390000000000001,92.603,222347,4,Hit
Marshmello,Here With Me,5icOoE6VgqFKohjWWNp0Ac,86,0.7909999999999999,0.565,5,-3.9330000000000003,0,0.0439,0.0623,0.0,0.156,0.18100000000000002,99.961,156347,4,Hit
Sam Feldt,Post Malone (feat. RANI),0qc4QlcCxVTGyShurEv1UU,88,0.59,0.642,7,-3.87,1,0.122,0.0771,0.0,0.105,0.6509999999999999,107.35600000000001,174444,4,Hit
NLE Choppa,Shotta Flow 3,0OsYwz3SCLD98IvWfdLeRQ,78,0.722,0.716,8,-5.257999999999999,0,0.377,0.00818,0.0,0.892,0.799,128.0,181238,4,Hit
MAX,Love Me Less (feat. Quinn XCII),2tOOcDDYkh0PSjr6GwPEAJ,80,0.732,0.856,11,-2.2,0,0.0929,0.0828,0.0,0.32299999999999995,0.7709999999999999,145.034,177670,4,Hit
Polo G,Through Da Storm,3NqCEpT8xsHdzpiRlM1kpS,79,0.71,0.49,1,-9.832,1,0.24600000000000002,0.128,0.0,0.0942,0.621,74.351,195587,4,Hit
Post Malone,I Know,6b2mfHMqWCA74XmUuVJm8r,81,0.6659999999999999,0.603,1,-5.671,1,0.0763,0.49700000000000005,0.0,0.11199999999999999,0.262,102.94,141413,4,Hit
Young Thug,What's the Move (feat. Lil Uzi Vert),3pTScODwk9tggZzmuH6xDY,79,0.961,0.43799999999999994,7,-7.877000000000001,1,0.31,0.0431,0.0,0.139,0.41200000000000003,124.01799999999999,251080,4,Hit
Dermot Kennedy,Outnumbered,6UjZ2Yx2g2a52XxiA8ONxZ,87,0.614,0.684,0,-5.79,1,0.157,0.247,0.0,0.0976,0.258,156.85,245700,4,Hit
Trippie Redd,Love Me More,2NSWi83peog6gHerzlMCqU,77,0.638,0.539,10,-5.853,1,0.0504,0.22,0.0,0.24100000000000002,0.247,83.381,143713,4,Hit
Roddy Ricch,Big Stepper,5MVdzbNmCVf9cWbkqFakkr,79,0.72,0.644,8,-8.099,0,0.341,0.0388,0.0,0.19399999999999998,0.611,77.673,178720,4,Hit
ROSALÍA,"Yo x Ti, Tu x Mi",7BlBVFwvbWvcwNcUarQmjk,92,0.78,0.759,1,-3.292,1,0.225,0.462,0.000868,0.14300000000000002,0.579,91.95200000000001,201040,4,Hit
Offset,Clout (feat. Cardi B),59ywHNwwchG4nZJMLyxSzd,81,0.919,0.622,1,-7.3839999999999995,1,0.0997,0.228,4.24e-06,0.122,0.424,140.02200000000002,205803,4,Hit
BTS,Boy With Luv (feat. Halsey),5KawlOMHjWeUjQtnuRs22c,87,0.645,0.862,11,-4.757,0,0.0965,0.0923,0.0,0.192,0.7979999999999999,119.991,229773,4,Hit
The Chainsmokers,Who Do You Love,4FAd2rB28SaWaJWmn30Xuy,84,0.51,0.835,3,-4.673,1,0.0447,0.007909999999999999,0.0,0.21899999999999997,0.435,140.024,226747,4,Hit
Machine Gun Kelly,I Think I'm OKAY (with YUNGBLUD & Travis Barker),2gTdDMpNxIRFSiu7HutMCg,82,0.628,0.7440000000000001,7,-4.718,1,0.0379,0.0257,0.0,0.313,0.27699999999999997,119.921,169397,4,Hit
Tee Grizzley,Satish,4hbcs8vaamKTPevPIJsY7N,78,0.745,0.7040000000000001,0,-6.962000000000001,1,0.233,0.24600000000000002,0.0,0.314,0.56,98.042,195918,4,Hit
YoungBoy Never Broke Again,Carter Son,0QVvkAOstRG26pVYN95CeL,78,0.619,0.695,10,-4.005,0,0.20600000000000002,0.336,0.0,0.0859,0.361,82.155,163931,4,Hit
iann dior,emotions,5ls62WNKHUUrdF3r1cv83T,80,0.63,0.63,9,-6.211,1,0.0395,0.0131,0.0,0.142,0.163,80.512,131213,4,Hit
Calboy,Envy Me,7rvyVWja33WG9R97oeJAjx,79,0.74,0.488,1,-7.664,0,0.27,0.23399999999999999,0.0,0.24100000000000002,0.584,149.042,120133,4,Hit
Taylor Swift,Paper Rings,4y5bvROuBDPr5fuwXbIBZR,81,0.8109999999999999,0.7190000000000001,9,-6.553,1,0.0497,0.0129,1.36e-05,0.0742,0.865,103.979,222400,4,Hit
Summer Walker,Stretch You Out (feat. A Boogie wit da Hoodie),4Qxn47gWPSucovKrMyRf1z,79,0.64,0.519,1,-6.757000000000001,0,0.188,0.25,0.0,0.0883,0.252,103.359,143493,4,Hit
Luke Bryan,Knockin' Boots,6ERR6e7h6wCqGoz1TjiUJb,78,0.7390000000000001,0.682,2,-3.728,1,0.205,0.129,0.0,0.32799999999999996,0.634,131.983,199382,4,Hit
Summer Walker,Playing Games,4hWgC5BV5M7EtTleKVXNxw,80,0.759,0.413,11,-7.282,0,0.0494,0.7,0.0,0.14,0.40299999999999997,115.89299999999999,143667,4,Hit
Joji,Sanctuary,3xaugmCyXrVkrDTXbFkMW3,83,0.552,0.65,1,-7.199,1,0.128,0.42200000000000004,0.000275,0.37200000000000005,0.316,167.78799999999998,180019,4,Hit
DaniLeigh,Easy - Remix,4CMrdHWqic0usIZfTrKoI3,80,0.799,0.301,7,-11.360999999999999,1,0.185,0.195,0.0,0.0816,0.511,100.02600000000001,186587,4,Hit
Jhay Cortez,No Me Conoce - Remix,7rknFhrVDyxzTJkPSf7LoW,88,0.794,0.79,10,-3.855,0,0.0599,0.14400000000000002,0.0,0.0893,0.5770000000000001,91.984,307547,4,Hit
BROCKHAMPTON,SUGAR,6U0FIYXCQ3TGrk4tFpLrEA,79,0.45299999999999996,0.5379999999999999,1,-8.212,1,0.0638,0.449,0.0,0.19,0.516,122.973,204533,4,Hit
Joyner Lucas,Isis,36TO60sxDduIsO3xH8IcUh,80,0.9179999999999999,0.8370000000000001,1,-6.792000000000001,1,0.255,0.23399999999999999,0.0,0.22699999999999998,0.855,120.01700000000001,236000,4,Hit
H.E.R.,Slide,2rTnVB1bvwxHtaIl4uVu7f,79,0.8270000000000001,0.469,10,-9.141,0,0.341,0.0807,8.12e-06,0.207,0.196,97.02799999999999,238321,4,Hit
5 Seconds of Summer,Easier,4tNXntkAzQ5A2dfYRYGIIQ,84,0.505,0.428,5,-5.604,1,0.221,0.489,0.0,0.0977,0.618,175.813,157493,4,Hit
Wale,On Chill (feat. Jeremih),5z51HY4ei5QhTjcvwq5Msw,78,0.597,0.733,1,-6.017,1,0.41,0.134,0.0,0.159,0.639,171.016,214035,4,Hit
Post Malone,Internet,0KAzP1Rbp0Vz5pw8i1KDDI,80,0.469,0.489,0,-6.071000000000001,1,0.0314,0.841,0.0,0.10300000000000001,0.201,74.013,123387,4,Hit
DaBaby,POP STAR (feat. Kevin Gates),2TsD9kSbgYx5fSNRsoNURE,77,0.815,0.76,6,-4.632,1,0.331,0.0242,0.0,0.203,0.7290000000000001,81.53699999999999,183145,4,Hit
Summer Walker,I'll Kill You (feat. Jhené Aiko),7EkiMl81fUHVwpItgtzI4r,78,0.679,0.44299999999999995,10,-8.527999999999999,0,0.153,0.42700000000000005,0.0,0.106,0.363,104.04899999999999,179973,4,Hit
Jorja Smith,Be Honest (feat. Burna Boy),5pAbCxt9e3f81lOmjIXwzd,87,0.757,0.737,4,-6.728,0,0.114,0.311,0.0,0.113,0.635,98.057,207031,4,Hit
Thomas Rhett,Look What God Gave Her,2KqJC0koTBUyDlsMt5ok1V,77,0.7390000000000001,0.85,2,-3.966,1,0.0308,0.0272,0.0,0.18100000000000002,0.883,113.0,168960,4,Hit
Frank Ocean,In My Room,4S4Mfvv03M1cHgIOJcbUCL,77,0.861,0.647,7,-7.425,1,0.0675,0.594,0.6609999999999999,0.114,0.67,158.037,133680,4,Hit
Lil Nas X,Old Town Road,0F7FA14euOIX8KcbEturGH,87,0.907,0.53,1,-6.112,1,0.127,0.0578,2.23e-06,0.10099999999999999,0.507,135.998,113000,4,Hit
Lil Tjay,Hold On,5qDsijQM75KTdv3RtSPx91,77,0.691,0.602,9,-6.807,0,0.209,0.12300000000000001,0.0,0.0637,0.685,151.987,189480,4,Hit
OneRepublic,Rescue Me,0mjAU3yKR1QnXnHtjGJqTM,88,0.759,0.605,7,-7.737,1,0.0433,0.156,0.0,0.6940000000000001,0.64,121.04899999999999,158900,4,Hit
Billie Eilish,my strange addiction,3Tc57t9l2O8FwQZtQOvPXK,82,0.9390000000000001,0.305,8,-10.952,0,0.354,0.35,0.000169,0.105,0.563,100.029,179889,4,Hit
YoungBoy Never Broke Again,Lonely Child,6xqZi5JTTk6XIMLvy7w5JJ,76,0.584,0.688,6,-4.427,0,0.431,0.294,0.0,0.09699999999999999,0.628,94.971,217659,5,Hit
Wallows,Are You Bored Yet? (feat. Clairo),57RA3JGafJm5zRtKJiKPIm,79,0.682,0.6829999999999999,8,-6.444,0,0.0287,0.156,2.3199999999999998e-05,0.273,0.64,120.023,178000,4,Hit
Juice WRLD,Feeling,2Jh3UqxnHJMyzMzku4uOtE,78,0.7120000000000001,0.515,10,-6.004,0,0.0857,0.23399999999999999,0.0,0.205,0.563,160.0,201920,4,Hit
The Black Eyed Peas,RITMO (Bad Boys For Life),6cy3ki60hLwimwIje7tALf,92,0.721,0.716,10,-7.037000000000001,0,0.0657,0.0334,0.00084,0.237,0.667,104.994,221714,4,Hit
Bryce Vine,La La Land (feat. YG),4oM9DGUTrRaXJDypxxHztZ,75,0.774,0.473,1,-5.122000000000001,0,0.0569,0.221,0.0,0.222,0.41600000000000004,97.95299999999999,177253,4,Basic
Major Lazer,Que Calor (feat. J Balvin & El Alfa),1RKZvaLj3UPhGjZkaIrFm7,80,0.795,0.885,8,-4.13,1,0.0713,0.0375,0.006379999999999999,0.292,0.46,126.037,169998,4,Hit
Taylor Swift,I Think He Knows,2YWtcWi3a83pdEg3Gif4Pd,80,0.897,0.366,0,-8.029,1,0.0569,0.00889,0.00035299999999999996,0.0715,0.41600000000000004,100.00299999999999,173387,4,Hit
Khalid,Talk,0rTV5WefWd1J3OwIheTzxM,83,0.9,0.4,0,-8.443,1,0.124,0.0501,0.0,0.0876,0.33799999999999997,136.001,197487,4,Hit
Dreamville,"Down Bad (feat. JID, Bas, J. Cole, EARTHGANG & Young Nudy)",36J0iaPDGbYGsHvYpaYs3k,78,0.7609999999999999,0.586,0,-5.367999999999999,1,0.359,0.0392,0.0,0.0558,0.7190000000000001,149.804,169147,4,Hit
YBN Cordae,Broke As Fuck,1faIb3PPSzEifCHUOJ691R,78,0.616,0.669,1,-5.791,1,0.32,0.0298,0.0,0.127,0.275,154.056,196112,4,Hit
Cardi B,Please Me,0PG9fbaaHFHfre2gUVo7AN,81,0.747,0.57,1,-6.711,1,0.081,0.0642,0.0,0.0832,0.65,133.99200000000002,200890,4,Hit
Andy Grammer,"Don't Give Up On Me - (From ""Five Feet Apart"")",5A3fPy30SN2wuzrahpcxvV,81,0.6409999999999999,0.537,0,-5.452000000000001,0,0.0282,0.0875,9.05e-06,0.115,0.0681,112.86399999999999,196188,4,Hit
Florida Georgia Line,Talk You Out Of It,4qQwGRtGT7l6ckQtdPEFd4,76,0.6509999999999999,0.708,4,-4.791,1,0.0376,0.5820000000000001,0.0,0.0796,0.5579999999999999,119.964,202920,4,Hit
Billie Eilish,listen before i go,0tMSssfxAL2oV8Vri0mFHE,81,0.319,0.0561,0,-23.023000000000003,1,0.045,0.935,0.0038399999999999997,0.38799999999999996,0.08199999999999999,79.764,242652,3,Hit
Taylor Swift,The Archer,3pHkh7d0lzM2AldUtz2x37,81,0.292,0.574,0,-9.375,1,0.0401,0.12,0.00569,0.0663,0.166,124.344,211240,4,Hit
Florida Georgia Line,Simple,4L9Ds4mpD3SuYoWwFUlv16,78,0.36200000000000004,0.882,3,-3.717,1,0.0973,0.0791,0.0,0.15,0.8640000000000001,199.81099999999998,185200,4,Hit
Polo G,Heartless (feat. Mustard),028JxheELfIvvY4zBXuMjw,78,0.7759999999999999,0.64,7,-8.058,1,0.183,0.15,0.0,0.0983,0.326,160.03799999999998,201627,4,Hit
Lil Tjay,Brothers (feat. Lil Durk) - Remix,2wUwC1gBJIC05JH87v2hgN,76,0.688,0.489,2,-7.627000000000001,0,0.17300000000000001,0.619,0.0,0.153,0.5589999999999999,85.404,210120,5,Hit
DaBaby,OFF THE RIP,3e39X4Q74yJzsYUEeyf4ws,76,0.8009999999999999,0.693,0,-4.002,1,0.32299999999999995,0.0104,0.0,0.376,0.602,164.084,115610,4,Hit
Russ,Civil War,5tmu5pAFHkUSl8Fo8ncyA4,81,0.9129999999999999,0.608,7,-6.763999999999999,1,0.259,0.11599999999999999,0.0,0.109,0.496,101.00200000000001,143880,4,Hit
Billie Eilish,bad guy (with Justin Bieber),3yNZ5r3LKfdmjoS3gkhUCT,86,0.67,0.45299999999999996,0,-11.265,1,0.295,0.252,0.33,0.11699999999999999,0.68,135.055,194840,4,Hit
Rich The Kid,Splashin,3KLo7ByvjCNyBrfz5DZ2mO,78,0.9420000000000001,0.382,10,-8.099,1,0.564,0.0019199999999999998,0.0,0.092,0.379,100.01700000000001,177864,4,Hit
Billie Eilish,xanny,4QIo4oxwzzafcBWkKjDpXY,81,0.521,0.125,9,-17.832,1,0.239,0.7509999999999999,0.00207,0.265,0.0528,111.554,243725,4,Hit
NF,Time,6MxMqCgqmekcr0VwSU7AVH,79,0.677,0.688,0,-4.058,0,0.0633,0.138,0.0,0.114,0.198,98.04899999999999,240429,4,Hit
Polo G,Finer Things,7oBW80497A8axagr4aC9U6,77,0.506,0.45,2,-12.565,1,0.364,0.0683,0.000225,0.10300000000000001,0.131,177.97799999999998,182387,4,Hit
Jhené Aiko,Triggered (freestyle),3PAptX72PPmjj1Igms0zjo,77,0.47100000000000003,0.41100000000000003,0,-9.5,1,0.295,0.81,0.0,0.135,0.363,89.484,211227,1,Hit
Taylor Swift,Miss Americana & The Heartbreak Prince,214nt20w5wOxJnY462klLw,80,0.662,0.747,11,-6.926,0,0.0736,0.027999999999999997,0.00615,0.138,0.48700000000000004,150.088,234147,4,Hit
PnB Rock,I Like Girls (feat. Lil Skies),7cWh3ScxjhvasLI0CBRoZk,77,0.7020000000000001,0.775,1,-3.4619999999999997,1,0.248,0.324,0.0,0.114,0.784,178.199,151054,4,Hit
G-Eazy,I Wanna Rock (feat. Gunna),3xB5uHrhe0uaIxNGf3JwZA,79,0.772,0.847,10,-3.7889999999999997,0,0.0929,0.00718,0.0,0.156,0.7040000000000001,100.01299999999999,163390,4,Hit
Lil Tjay,One Take,4uu7gKd1PffC7QEMcMk0Ro,78,0.76,0.615,5,-9.36,0,0.33,0.07200000000000001,0.0,0.0571,0.35100000000000003,148.014,168653,4,Hit
Jessie Reyez,Imported (with 6LACK),5zXmmhtXrhDbYnScaYpqZg,78,0.726,0.636,7,-3.615,1,0.0496,0.19899999999999998,0.0,0.111,0.36200000000000004,111.09700000000001,225040,4,Hit
Young M.A,BIG,7cyeGclH71MayOuQ7qtLFl,77,0.86,0.507,0,-5.776,0,0.369,0.0408,6.15e-06,0.14,0.15,85.005,225920,4,Hit
DaBaby,"GOSPEL (feat. Chance The Rapper, Gucci Mane & YK Osiris)",0WoAkdHmgPmEXfiBox1flk,77,0.6759999999999999,0.664,8,-4.435,1,0.34299999999999997,0.0387,0.0,0.0475,0.838,161.86700000000002,214893,4,Hit
Marshmello,Project Dreams,6GSkLS2y4ZnnZsuRAj975K,80,0.78,0.828,8,-2.235,1,0.237,0.409,0.0,0.10400000000000001,0.7859999999999999,160.113,167898,4,Hit
YoungBoy Never Broke Again,In Control,5IdAcHb4cwtexqMlOojWhR,75,0.643,0.77,5,-4.524,0,0.228,0.13,0.0,0.247,0.863,170.00599999999997,181437,4,Basic
